display
"(100.0, 44, 4400.0, 150, 6600.0, -2200.0)"
"(100.0, 66, 6600.0, 150, 9900.0, -3300.0)"
"(100.0, 21, 2100.0, 150, 3150.0, -1050.0)"
"(100.0, 34, 3400.0, 151, 5134.0, -1734.0)"
"(100.0, 43, 4300.0, 151, 6493.0, -2193.0)"
"(100.0, 46, 4600.0, 151, 6946.0, -2346.0)"
"(100.0, 33, 3300.0, 151, 4983.0, -1683.0)"
"(100.0, 42, 4200.0, 151, 6342.0, -2142.0)"
"(100.0, 34, 3400.0, 151, 5134.0, -1734.0)"
"(100.0, 47, 4700.0, 151, 7097.0, -2397.0)"
"(100.0, 33, 3300.0, 151, 4983.0, -1683.0)"
"(100.0, 24, 2400.0, 151, 3624.0, -1224.0)"
"(100.0, 26, 2600.0, 151, 3926.0, -1326.0)"
"(100.0, 30, 3000.0, 151, 4530.0, -1530.0)"
"(100.0, 43, 4300.0, 151, 6493.0, -2193.0)"
"(100.0, 25, 2500.0, 151, 3775.0, -1275.0)"
"(100.0, 27, 2700.0, 151, 4077.0, -1377.0)"
"(100.0, 27, 2700.0, 151, 4077.0, -1377.0)"
"(100.0, 24, 2400.0, 151, 3624.0, -1224.0)"
"(100.0, 34, 3400.0, 151, 5134.0, -1734.0)"
"(100.0, 46, 4600.0, 151, 6946.0, -2346.0)"
"(54.33, 27, 1466.91, 151, 4077.0, -2610.09)"
"(100.0, 33, 3300.0, 151, 4983.0, -1683.0)"
"(100.0, 47, 4700.0, 151, 7097.0, -2397.0)"
"(55.34, 49, 2711.66, 151, 7399.0, -4687.34)"
"(100.0, 40, 4000.0, 151, 6040.0, -2040.0)"
"(100.0, 37, 3700.0, 151, 5587.0, -1887.0)"
"(100.0, 47, 4700.0, 151, 7097.0, -2397.0)"
"(100.0, 45, 4500.0, 117, 5265.0, -765.0)"
"(99.82, 37, 3693.34, 117, 4329.0, -635.66)"
"(100.0, 48, 4800.0, 117, 5616.0, -816.0)"
"(100.0, 31, 3100.0, 117, 3627.0, -527.0)"
"(100.0, 46, 4600.0, 117, 5382.0, -782.0)"
"(100.0, 47, 4700.0, 117, 5499.0, -799.0)"
"(100.0, 28, 2800.0, 117, 3276.0, -476.0)"
"(100.0, 40, 4000.0, 117, 4680.0, -680.0)"
"(100.0, 20, 2000.0, 117, 2340.0, -340.0)"
"(100.0, 39, 3900.0, 117, 4563.0, -663.0)"
"(99.82, 25, 2495.5, 117, 2925.0, -429.5)"
"(100.0, 29, 2900.0, 117, 3393.0, -493.0)"
"(100.0, 22, 2200.0, 117, 2574.0, -374.0)"
"(100.0, 22, 2200.0, 117, 2574.0, -374.0)"
"(100.0, 47, 4700.0, 117, 5499.0, -799.0)"
"(100.0, 45, 4500.0, 117, 5265.0, -765.0)"
"(100.0, 29, 2900.0, 117, 3393.0, -493.0)"
"(100.0, 24, 2400.0, 117, 2808.0, -408.0)"
"(100.0, 35, 3500.0, 117, 4095.0, -595.0)"
"(83.63, 46, 3846.98, 117, 5382.0, -1535.02)"
"(95.93, 44, 4220.92, 117, 5148.0, -927.08)"
"(96.73, 34, 3288.82, 117, 3978.0, -689.18)"
"(100.0, 35, 3500.0, 117, 4095.0, -595.0)"
"(72.38, 25, 1809.5, 117, 2925.0, -1115.5)"
"(100.0, 10, 1000.0, 117, 1170.0, -170.0)"
"(100.0, 29, 2900.0, 173, 5017.0, -2117.0)"
"(100.0, 39, 3900.0, 173, 6747.0, -2847.0)"
"(100.0, 42, 4200.0, 173, 7266.0, -3066.0)"
"(100.0, 46, 4600.0, 173, 7958.0, -3358.0)"
"(100.0, 49, 4900.0, 173, 8477.0, -3577.0)"
"(100.0, 27, 2700.0, 173, 4671.0, -1971.0)"
"(100.0, 50, 5000.0, 173, 8650.0, -3650.0)"
"(100.0, 43, 4300.0, 173, 7439.0, -3139.0)"
"(100.0, 38, 3800.0, 173, 6574.0, -2774.0)"
"(100.0, 20, 2000.0, 173, 3460.0, -1460.0)"
"(100.0, 27, 2700.0, 173, 4671.0, -1971.0)"
"(100.0, 49, 4900.0, 173, 8477.0, -3577.0)"
"(100.0, 27, 2700.0, 173, 4671.0, -1971.0)"
"(100.0, 39, 3900.0, 173, 6747.0, -2847.0)"
